SYMBOL	GSE12251_logFC	GSE12251_PValue	GSE12251_adjP	GSE16879_logFC	GSE16879_PValue	GSE16879_adjP	GSE23597_logFC	GSE23597_PValue	GSE23597_adjP	GSE12251_direction	GSE16879_direction	GSE23597_direction	max_same_direction_cohorts	nominal_p_lt_0_05_cohorts
DENND5A	-0.899749712349743	0.00203790769298149	0.137389153037932	-0.975080923091151	0.00593580838677775	0.389271420440131	-0.23551155193479	0.282533235995914	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
LILRB1	-1.2162587053279	0.00204520834618739	0.137527929543863	-1.28542016554356	0.00285570378780617	0.36021998381195	-0.0861016849575589	0.725085909401619	0.987103932869201	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
SLC8A1	1.60257139416007	0.00207941363013211	0.138585648387877	-0.547482299286072	0.0641674041713604	0.571765453564069	-0.794158834015056	0.00243177141738752	0.978703585101868	up_in_responders	up_in_nonresponders	up_in_nonresponders	2	2
AOX1	-1.32688446782972	0.00208270810162655	0.138585648387877	-1.68025296386475	0.00471850184713275	0.375462982800966	-0.324459130191859	0.312755768068073	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
PKIB	1.33698519751149	0.00210990667535902	0.13965998483687	1.08138233512052	0.00808358123356874	0.403994336330321	0.321071583764738	0.327194891014569	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
RAP1GAP	1.42395040552262	0.00211912388147212	0.14010048152296	1.41856885389889	0.0142242960401278	0.437239610809998	0.237123406170984	0.488157470702152	0.982702442133709	up_in_responders	up_in_responders	up_in_responders	3	2
TWIST1	-1.2320061668885	0.00216954450067996	0.141665653990835	-1.28695798865711	0.0332062440910387	0.515196196276261	-0.0780017898656133	0.803368223505767	0.990252437209595	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
AKAP1	0.671003966154852	0.00216975514126239	0.141665653990835	0.416360404553698	0.0148400890155531	0.440876807090492	-0.386732137942333	0.0646521691305195	0.978703585101868	up_in_responders	up_in_responders	up_in_nonresponders	2	2
ZNF875	-0.943798156885197	0.00217915893620953	0.141727393444547	0.495513029564353	0.0998149977992209	0.62368371090714	-0.658095969634472	0.0389318666237456	0.978703585101868	up_in_nonresponders	up_in_responders	up_in_nonresponders	2	2
PIAS2	0.462465921285901	0.00223105599876532	0.142485199642783	1.53708241351094	0.0953012455984372	0.618070397642682	-1.09892738145608	0.0471858757292061	0.978703585101868	up_in_responders	up_in_responders	up_in_nonresponders	2	2
GFM1	0.498914500020979	0.00224389176242884	0.142656723384648	1.19383470919233	0.0455612328316939	0.539774735660426	0.156810377603452	0.172883703579093	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
CAMSAP2	-0.439685602547345	0.00225082270597416	0.142931163123272	-0.429117673988423	0.0168800463359099	0.449796813287448	-0.177930733226013	0.0955750957083577	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
CYRIA	-0.765973990428014	0.00226671583418747	0.143038997020703	-1.98069676029115	0.00484645894197205	0.375462982800966	-0.338542800416694	0.186866250027117	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
TSPAN5	-0.53032805607892	0.00226870266193551	0.143038997020703	-0.213989645725058	0.46826967861945	0.861289841433338	-0.535774679171951	0.00202021009136574	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
COL7A1	-1.71843116495798	0.00226880686782545	0.143038997020703	-0.775421002726756	0.0392492421053214	0.526654333009161	-0.465610284620281	0.26374895662092	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
CLMP	-0.941299679501059	0.00227640537174141	0.143060303103404	-1.49716898671249	0.0199567414246577	0.46569988791855	-0.174662395580456	0.458863199152099	0.982702442133709	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
CYP26B1	-2.23574246612223	0.00232962887113175	0.144906096165106	-1.72045879863241	0.0400950094315747	0.529068748439091	-0.554433843816355	0.0845464433002279	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
TRIM2	0.75591353259791	0.00233863636992752	0.144974534081651	0.490018826815945	0.023966897132697	0.491129932258921	0.166510662053999	0.306252764120518	0.978703585101868	up_in_responders	up_in_responders	up_in_responders	3	2
COL8A1	-1.81339971461191	0.00235730055519619	0.14546885762455	-2.00692286960079	0.00972855021932502	0.414754560034003	-0.686465498619789	0.114208075708746	0.978703585101868	up_in_nonresponders	up_in_nonresponders	up_in_nonresponders	3	2
NEDD4L	0.873471578369419	0.00237509018297178	0.146346409282602	0.634084465523821	0.0122404416164845	0.421705195577371	0.181468074851527	0.419581648078303	0.981860330071999	up_in_responders	up_in_responders	up_in_responders	3	2
ZNF704	0.827146953845712	0.0023878884127877	0.146722580029772	0.62567688242202	0.0490931571638413	0.545838161423342	-0.207581888227903	0.0639375097576376	0.978703585101868	up_in_responders	up_in_responders	up_in_nonresponders	2	2
